Dimension,ASIN,Date First Available,Manufacturer,Country of Origin,Best Sellers Rank,Color,Item Model Number,Item Weight,Price,AmazonGlobal Shipping,Estimated Import Charges,Day Delivered
26.5 x 23.6 x 13.5 inches,B09KKZV3NM,"October 28, 2021",AIC,Taiwan,"#1,135 in Computer Cases",Black,RMC-4S3-0-0-200-A,38.3 pounds,$198.72,$267.34,$52.85,15
5 x 1.3 x 4.1 inches,B0C1RBB7DL,"March 6, 2023",EZ Dupe,Taiwan,#102 in External Disc Duplicators,Black,DM-FD0-10SD1HB,12.8 ounces,$499.00,$35.45,$60.45,15
7.56 x 15 x 13.82 inches,B07SNFQVYS,"June 21, 2019",SilverStone Technology,China,"#1,060 in Computer Cases",Black,SST-PS15B-RGB,7.76 pounds,$77.63,$106.61,$21.55,15
7.5 x 5.4 x 3.5 inches,B08VD8NJZK,"January 29, 2021",Monoprice,China,#775 in KVM Switches,Black,142273,1.27 ounces,$104.31,$29.22,$15.91,15
9.29 x 7.2 x 3.58 inches,B0109IWUFU,"July 3, 2015",No,Taiwan,#960 in KVM Switches,Black,SV231DVGAU2A,1.69 pounds,$126.54,$35.32,$19.07,15
16.14 x 7.13 x 14.17 inches,B0C34ZPCHZ,"April 20, 2023",SilverStone Technology,China,"#1,103 in Computer Cases",Black,None,9.5 pounds,$71.56,$99.39,$20.07,15
3.1 x 5.2 x 0.7 inches,B072QMV5ZT,"June 7, 2017",No,China,#674 in External Hard Drives,Black,XB-2TB-PGD,5.3 ounces,$93.16,$27.38,$14.47,15
78.7 x 2.4 x 0.6 inches,B01N9ML398,"February 8, 2017",No,China,#780 in KVM Switches,Black,CMDPHD2HD,7.8 ounces,$107.99,$28.94,$37.80,15
3.94 x 6.3 x 1.57 inches,B004NNTV2S,"February 18, 2011",No,Taiwan,#862 in KVM Switches,Black,SV231DVIUA,1.43 pounds,$131.50,$34.17,$19.49,15
5.55 x 3.54 x 0.83 inches,B00WJOV28O,"April 14, 2015",No,China,"#1,410 in External Hard Drives",Black,HD-PZN2.0U3B,10.6 ounces,$164.88,$46.50,$19.39,N/A
52 x 3.8 x 1 inches,B08298QCHT,"December 2, 2019",No,China,#926 in KVM Switches,Black,SV211HDUA4K,15.2 ounces,$111.99,$29.74,$16.83,15
3.9 x 6.3 x 3.9 inches,B09DQ249ZM,"September 7, 2021",StarTech.com,Taiwan,"#1,180 in KVM Switches",black,SV231TDPU34K,1.93 pounds,$446.69,$37.56,$54.88,15
14.5 x 8.3 x 16.4 inches,B0C9597MC5,"July 10, 2023",Bluegears,China,#904 in Computer Cases,Black,BG01770,10.8 pounds,$59.99,$133.74,$22.60,15
20.63 x 18.58 x 15.31 inches,B0CN22D6R6,"January 23, 2024",PCCOOLER,China,"#2,328 in Computer Cases",Black,C3-T500BKD6-GL,12.98 pounds,$119.99,$193.44,$35.91,15
4.75 x 0.88 x 0.52 inches,B0BB65VGNN,"August 18, 2022",SilverStone Technology,China,"#1,258 in Computer Cases",None,SST-AEROSLOTS2B,3.17 ounces,$10.99,$26.19,$0.00,15
None,B0CRZF4M15,"January 15, 2024",Transcend,Taiwan,#498 in External Solid State Drives,Gray,TS1TESD360C,4.9 ounces,$129.99,$26.23,$18.44,15
7.2 x 4.5 x 1.5 inches,B0CF3XSQV4,"August 8, 2023",Apricorn Direct,USA,"#2,180 in External Hard Drives",None,ADT-3PL256-18TB,3.56 pounds,"$1,079.00",$39.23,$0.00,15
21 x 18 x 14.5 inches,B0CN2R1RM8,"January 23, 2024",PCCOOLER,China,"#2,733 in Computer Cases",White,C3-T500WHD6-GL,12.98 pounds,$119.99,$182.32,$34.67,15
10.25 x 1.69 x 2.94 inches,B0718XXG9M,"April 26, 2017",No,China,"#1,181 in KVM Switches",Black,GCS1904,1.89 pounds,$319.99,$45.74,$118.25,15
16.18 x 3.74 x 8.43 inches,B001MEDXU2,"November 27, 2008",StarTech,Taiwan,"#2,154 in KVM Switches",None,SV431DVIUAHR,2.73 pounds,$258.97,$38.68,$34.14,15
None,B0CRZCGJDD,"January 15, 2024",Transcend,Taiwan,#653 in External Solid State Drives,Soft Gray,TS512GESD320A,0.917 ounces,$59.99,$25.51,$10.59,15
15.4 x 7.4 x 15 inches,B0C4MJ6162,"May 8, 2023",InWin,Taiwan,"#1,435 in Computer Cases",Black,327,15.43 pounds,$119.00,$122.85,$27.94,15
3.8 x 3.8 x 0.8 inches,B000HVFCFA,"August 19, 2006",No,China,#815 in KVM Switches,Black,SV211KUSB,3.31 ounces,$33.78,$30.54,$8.23,15
6 x 4 x 3 inches,B07MQXRGZR,"January 14, 2019",Micro Connectors,China,#825 in Computer Cases,Clear,RAS-PCS46,10.4 ounces,$35.81,$27.58,$8.14,15
3 x 2 x 5.1 inches,B07KTM5J94,"October 1, 2018","Shenzhen CKL Technology Co., Ltd",China,#845 in KVM Switches,Dual VGA KVM 2 Port 2048x1536,CKL-822UA,14.6 ounces,$89.00,$34.97,$14.86,15
20 x 5.25 x 19 inches,B0BP92P4GG,"December 7, 2022",IN-WIN,Taiwan,"#2,793 in Computer Cases",Black,R300N.S500,30 pounds,$369.99,$223.18,$66.99,15
2.91 x 1.22 x 6.73 inches,B001U7FZMK,"March 3, 2009",No,Taiwan,#865 in KVM Switches,Gray,SVUSBVGA6,1.76 ounces,$12.95,$27.94,$12.31,15
72 inches,B07MBTXNW9,"March 1, 2019",No,China,"#1,075 in KVM Switches",Black,TK-CP06,7.9 ounces,$24.99,$29.33,$15.85,15
10.3 x 9.7 x 5.3 inches,B097QBN9MJ,"June 18, 2021",Raritan Computer,None,"#2,083 in KVM Switches",black,KX IV,4.95 pounds,"$1,610.68",$44.78,$185.01,15
3.58 x 3.31 x 4.53 inches,B0BX6JVBBP,"April 21, 2023",Cooler Master,China,"#1,700 in Computer Cases",Black,MCA-U000R-KPHK00,8.5 ounces,$25.99,$27.58,$7.05,15
None,B0041UE2WC,"September 4, 2010",StarTech.com,China,#888 in KVM Switches,Black,DP4N1USB6,10.8 ounces,$32.08,$31.14,$18.21,15
5.33 x 5.61 x 0.55 inches,B01878ZQ8W,"December 16, 2015",No,China,#347 in External CD & DVD Drives,Black,SDRW-08U7M-U,8 ounces,$34.52,$29.74,$0.00,15
7 x 5.2 x 1.7 inches,B011LZY56W,"July 14, 2015",Rosewill,China,#879 in External Hard Drives,None,Armer RX202,None,$13.51,$28.28,$5.74,15
28.62 x 18.9 x 1.73 inches,B07MZQKZJ6,"December 20, 2018",No,China,"#1,746 in KVM Switches",Black,RKCOND17HD,2.64 pounds,"$1,207.42",$190.54,$156.40,15
4.51 x 3.09 x 0.39 inches,B01MSWGC74,"December 19, 2016",No,Taiwan,"#1,237 in External Hard Drives",Black,TS2TSJ25C3N,4.8 ounces,$100.30,$26.83,$0.00,15
15.8 x 8.5 x 13.7 inches,B0BSTZY4Z1,"February 20, 2023",InWin,Taiwan,"#2,101 in Computer Cases",White,IW-CS-A3WHI-1AM120S,11.55 pounds,$95.00,$129.46,$26.01,15
4.5 x 1.37 x 7.75 inches,B004IYJX1G,"January 1, 2011",No,USA,"#1,371 in External Hard Drives",Black,GF3B2000U32,2.4 pounds,$91.58,$36.72,$0.00,15
4.72 x 0.83 x 0.51 inches,B00422S8AQ,"August 20, 2010",SilverStone,China,#535 in Computer Cases,None,AEROSLOTS-BP,0.32 ounces,$10.85,$25.84,$0.00,15
7.24 x 5.59 x 4.76 inches,B08DXK755Z,"August 3, 2020",No,Brazil,"#2,070 in Computer Graphics Cards  #2,150 in Computer Cases",None,MCA-U000R-KFVK01,14.5 ounces,$72.29,$46.12,$14.24,15
4.3 x 2 x 0.5 inches,B07ZGD6XMB,"October 22, 2019",StarTech.com,China,"#1,270 in External Hard Drives",None,SM21BMU31CI3,3.7 ounces,$36.99,$26.83,$8.18,15
18.39 x 8.5 x 17.91 inches,B07W6RCKWF,"September 17, 2019",Corsair,None,"#1,035 in Computer Cases",Black,CC-9011188-WW,17.6 pounds,None,None,None,N/A
7.8 x 7.4 x 1.97 inches,B007FUDKB4,"March 1, 2012",No,Australia,#239 in External CD & DVD Drives,Aluminum,1,1.59 pounds,$21.18,$31.33,$0.00,15
1.65 x 0.41 x 1.1 inches,B00T70MM32,"February 5, 2015",No,China,#161 in External Sound Cards,None,NBA-120U,0.8 ounces,$8.99,$25.84,$0.00,15
21.8 x 9.5 x 20.6 inches,B0837KQFCN,"December 27, 2019",Thermaltake,China,"#2,059 in Computer Cases",Black,CA-1P8-00M1WN-00,33.3 pounds,$157.68,$265.47,$48.09,15
6.97 x 1.61 x 5.67 inches,B002DW91F8,"June 1, 2009",StarTech.com,China,#222 in External Sound Cards,None,ICUSBAUDIO7,0.493 ounces,$22.99,$26.37,$6.57,15
24.57 x 23.46 x 13.35 inches,B08366KJJX,"December 26, 2019",No,China,"#1,967 in Computer Cases",Snow,S300,28.3 pounds,$99.99,$261.09,$41.20,15
1.75 x 6.38 x 7 inches,B0BYPM63CW,"March 16, 2023",Maxell,China,#384 in External CD & DVD Drives,None,199695,13.3 ounces,$43.40,$28.50,$0.00,15
3.8 x 3.6 x 0.9 inches,B0C6FH5ZJN,"May 26, 2023",StarTech.com,China,"#1,529 in KVM Switches",None,C2-H46-UAC-CBL-KVM,9.3 ounces,$126.99,$29.28,$75.42,15
13.8 x 8.3 x 18.3 inches,B0C54691X8,"May 22, 2023",AeroCool,China,"#1,913 in Computer Cases",Black,PB2911311,14.52 pounds,$65.03,$140.24,$23.89,15
2.4 x 1.1 x 0.5 inches,B001EHG7DM,"February 28, 2012",No,None,#212 in External Sound Cards,None,ICUSBAUDIOB,0.493 ounces,None,None,None,N/A
13.78 x 3.9 x 8.03 inches,B07PDVHWY8,"March 7, 2019",SilverStone Technology,China,"#1,926 in Computer Cases",Black,SST-ML09B,6 pounds,$94.83,$53.60,$17.57,15
16.22 x 10.63 x 5.98 inches,B09ZNN5WCK,"May 5, 2022",SilverStone Technology,China,"#2,180 in Computer Cases",black,CS-ML05B-X,5.74 pounds,$72.90,$54.59,$15.25,15
18.2 x 9.2 x 20 inches,B07Q2HMBDX,"March 25, 2019",Thermaltake,China,#663 in Computer Cases,Snow,CA-1J7-00M1WN-04,20.6 pounds,$104.99,$188.80,$33.72,15
7.52 x 4.53 x 1.26 inches,B00J61Y23A,"March 3, 2014",Vantec,Taiwan,"#1,255 in External Hard Drives",None,NST-366S3-BK,1.4 pounds,$25.99,$31.49,$7.48,15
8 x 8 x 2 inches,B001NPEBEC,"December 22, 2008",SilverStone,China,"#1,555 in Computer Cases",None,SST-AEROSLOTS,1.6 ounces,$13.79,$25.79,$5.50,15
None,B0CRZF1HSR,"January 15, 2024",Transcend,Taiwan,#160 in External Solid State Drives,Gray,TS2TESD360C,5 ounces,$102.64,$26.23,$15.40,15
3.9 x 12.8 x 8.3 inches,B004GKM9JK,"December 16, 2010",No,Taiwan,"#1,497 in KVM Switches",Black,GCS1642,2 pounds,$329.99,$46.14,$42.87,15
3.25 x 2.5 x 0.5 inches,B08TCHGHMM,"January 19, 2021",Apricorn,USA,#165 in External Solid State Drives,Black,ASSD-3PL256-4TBF,4.2 ounces,"$1,139.99",$27.02,$130.74,15
6.8 x 5.6 x 2.3 inches,B08WDGH266,"February 10, 2021",DataLocker,USA,"#1,062 in External Solid State Drives",Information Not Available,DL4-SSD-4TB-FE,0.9 ounces,"$1,831.99",$28.98,$207.85,15
3.3 x 3.8 x 1 inches,B0C6FJ91F3,"May 26, 2023",StarTech.com,China,"#1,583 in KVM Switches",None,C2-D46-UC2-CBL-KVM,10.6 ounces,$119.99,$29.45,$17.68,15
9.9 x 3.9 x 1.7 inches,B094P1JKL6,"May 11, 2021",TRENDnet,Taiwan,"#1,455 in KVM Switches",Black,TK-241DP,2.02 pounds,$117.33,$34.45,$17.95,15
13.2 x 6.3 x 1.7 inches,B095XMHDMJ,"May 26, 2021",IOGEAR,Taiwan,"#1,692 in KVM Switches",Black,GCS1942H,7.25 pounds,$356.25,$55.11,$46.79,15
18.54 x 17.64 x 1.67 inches,B07L4JKCSR,"November 21, 2018",No,China,"#1,825 in KVM Switches",Black,RKCONS1701,25.5 pounds,$694.71,$201.75,$100.67,15
3.2 x 3.3 x 1.1 inches,B08L8F93H5,"October 15, 2020",Oyen Digital,Taiwan,#662 in External Solid State Drives,Black,L1-C25-BK,8 ounces,$25.00,$28.50,$7.04,15
15 x 8 x 14 inches,B0046ALSFG,"October 7, 2010",No,USA,#22 in External Disc Duplicators,Black,Econ-S5T-DVD-BK,17 pounds,$333.65,$142.61,$53.99,15
20 x 17 x 7 inches,B0986CVXQN,"June 7, 2021",SilverStone Technology,China,"#2,136 in Computer Cases",Black,None,1 pounds,$106.39,$93.36,$23.27,15
14.6 x 3.43 x 1.58 inches,B01LA0LKPC,"August 30, 2016",No,China,"#2,575 in Computer Cases",HB01B,RL-HB01B,4.8 ounces,$13.61,$28.28,$5.76,15
9.5 x 6.5 x 2.9 inches,B0C8BQQPLK,"June 18, 2023",Tripp Lite,China,"#1,498 in KVM Switches",None,B006-VU4-1,1.78 pounds,$122.99,$32.13,$18.31,15
5.79 x 5.79 x 3.58 inches,B071XW29SR,"April 20, 2017",No,China,"#1,750 in KVM Switches",Black,BOX4CABLE,1.84 pounds,$85.83,$35.08,$40.11,15
5.65 x 10.4 x 0.9 inches,B07R95XCFQ,"May 2, 2019",Monoprice,China,#882 in KVM Switches,Black,136646,0.16 ounces,$4.49,$29.25,$0.00,15
5.98 x 5.16 x 0.83 inches,B00632SOD4,"June 12, 2012",No,China,#198 in External CD & DVD Drives,White,SDRW-08D2S-U/W/G/ACI/AS,7.1 ounces,$27.99,$29.24,$7.45,N/A
11.25 x 7 x 2.5 inches,B0C9VKXTB1,"June 30, 2023",Tripp Lite,China,"#1,468 in KVM Switches",None,B032-VUA4,1.5 pounds,$114.99,$30.98,$17.29,15
8.19 x 18.19 x 19.1 inches,B000PLSTXO,"May 4, 2007",Thermaltake USA Direct,China,"#2,285 in Computer Cases",None,VF6000BNS,13.98 pounds,$87.62,$113.01,$23.37,15
6.46 x 4.25 x 1.2 inches,B00VQYDZGU,"April 6, 2015",No,China,"#1,680 in External Hard Drives",None,0G03614,13.5 ounces,$112.19,$29.38,$0.00,15
20.9 x 1.73 x 1 inches,B0BQQG1GHR,"December 21, 2022",SilverStone Technology,Taiwan,"#2,496 in Computer Cases",None,SST-RMS07-20,4.94 pounds,$90.90,$44.74,$18.27,N/A
19.35 x 3.6 x 1.4 inches,B09SKL5Q11,"February 23, 2022",LIANLI,China,"#1,808 in Computer Cases",Black,O11DE-5X,10.9 ounces,$15.99,$27.78,$5.97,15
4.75 x 0.88 x 0.52 inches,B0BB5ZJZS1,"August 18, 2022",SilverStone Technology,China,"#1,916 in Computer Cases",White,SST-AEROSLOTS2W,3.27 ounces,$17.45,$26.10,$5.93,15
4.9 x 2.9 x 0.5 inches,B07L5SL6WL,"December 6, 2018",U32-C-SS-1T-BK-XBOX,None,"#1,588 in External Hard Drives",Slate Gray,U32-C-SS-1T-BK-XBOX,6.4 ounces,$97.69,$26.69,$14.90,15
13.9 x 7.9 x 17.4 inches,B0CK2C7TZB,"December 17, 2023",GAMDIAS,China,"#2,374 in Computer Cases",Black,AURA GC3 Elite,11.03 pounds,$59.99,$109.97,$19.96,15
9.2 x 7.14 x 2.7 inches,B093NGLD66,"April 27, 2021",Monoprice,Vietnam,"#1,362 in KVM Switches",None,142643,1.86 ounces,$71.61,$32.37,$12.64,15
18.23 x 9.65 x 18.7 inches,B0CT6DKW5L,"January 25, 2024",Thermaltake,China,"#2,672 in Computer Cases",Black,CA-1Y2-00M1WN-01,17.2 pounds,$109.99,$183.82,$33.72,15
6 x 11 x 3 inches,B00SQFZ6UU,"January 22, 2015",No,China,"#1,109 in KVM Switches",White,TK-215I,12.3 ounces,$62.90,$29.70,$11.37,15
6.5 x 1.8 x 3.5 inches,B00GMB4TDU,"November 4, 2013",No,China,"#1,623 in KVM Switches",Black,TK-222DVK,1.29 pounds,$119.99,$40.31,$18.89,15
26.5 x 23.7 x 17.7 inches,B0B6Q8SSYY,"July 15, 2022",Thermaltake,None,"#1,932 in Computer Cases",Black,None,17.6 pounds,None,None,None,N/A
18.39 x 8.74 x 20.08 inches,B0CMCCS1B9,"November 1, 2023",SilverStone Technology,China,"#2,806 in Computer Cases",Black,SST-KL07B-E,23.1 pounds,$129.99,$164.72,$33.82,15
4.3 x 11.9 x 9.4 inches,B09MTQG2K9,"December 15, 2021",InWin,Taiwan,"#2,499 in Computer Cases",White,B1 PURE,3.6 pounds,$128.00,$49.99,$20.86,15
4.5 x 3.25 x 0.75 inches,B01LJUQXMS,"September 4, 2016",No,USA,#255 in External Solid State Drives,4 TB,A25-3PL256-S4000F,10.9 ounces,"$1,110.23",$28.39,$127.59,15
5.35 x 4.92 x 1.58 inches,B0812CCP7J,"May 11, 2020",Sony,Taiwan,"#1,383 in External Solid State Drives",Silver,SLM2/ST,4.6 ounces,$440.96,$27.26,$53.10,15
4 x 2 x 2 inches,B003BNA13Y,"March 10, 2010",201355,USA,"#600,480 in Automotive (See Top 100 in Automotive)  #1,278 in Automotive Replacement Carburetors  #3,646 in Computer External Components  #9,586 in Automotive Replacement Emission & Exhaust Products",None,201355,4.4 ounces,$62.95,$26.58,$12.44,N/A
21.7 x 11.1 x 17.5 inches,B09Q7H58MB,"January 11, 2022",Thermaltake,China,"#2,315 in Computer Cases",Green,CA-1R4-00SCWN-00,23.8 pounds,$146.70,$203.45,$113.28,15
14.96 x 8.27 x 18.5 inches,B09PJQ4H43,"December 31, 2021",Cougar,China,"#2,132 in Computer Cases",Black,ARCHON 2 MESH RGB (BLACK),13 pounds,$57.99,$131.57,$22.13,15
11.61 x 10.75 x 4.33 inches,B008CXFMBE,"July 27, 2012",No,Taiwan,"#1,742 in KVM Switches",Black,SV431TDVIUA,3.3 pounds,$357.29,$43.82,$45.64,15
12 x 7 x 7.12 inches,B0C7YPQ1XN,"June 12, 2023",EZ Dupe,Taiwan,#150 in External Disc Duplicators,Black,CFAST01TB150,6 pounds,$579.00,$64.92,$72.62,15
20.1 x 10.3 x 24.8 inches,B0CHHYM475,"September 9, 2023",InWin,China,"#2,860 in Computer Cases",Black,IW-CS-MFDELU-BLK,30.9 pounds,$239.00,$319.26,$63.10,15
14.65 x 8.11 x 17.72 inches,B0C5K1TK8G,"May 23, 2023",Aerocool,China,"#2,299 in Computer Cases",black,PV3511311,9.98 pounds,$65.59,$121.97,$21.91,15
6.3 x 3.4 x 1.77 inches,B08XZM51SD,"March 4, 2021",TRENDnet,Taiwan,#400 in KVM Switches,Black,TK-220DPI,1.27 pounds,$80.25,$30.46,$13.38,15
9 x 18 x 10 inches,B00GX1QG8A,"July 28, 2013",No,USA,#221 in External Disc Duplicators,None,BD-BR-1T,9.9 pounds,$250.69,$67.08,$36.39,15
14.41 x 8.27 x 15.43 inches,B08ZMRGL5J,"March 22, 2021",SilverStone Technology,China,"#2,405 in Computer Cases",Black,None,11.9 pounds,$91.19,$118.42,$24.37,15
4.9 x 3.5 x 1 inches,B0C6FJV39P,"May 26, 2023",StarTech.com,China,"#1,804 in KVM Switches",None,C2-DD46-UA2-CBL-KVM,1.32 pounds,$222.08,$32.73,$29.39,15
21.8 x 9.4 x 19.7 inches,B09GPWLBDV,"September 16, 2021",InWin,Taiwan,"#2,359 in Computer Cases",Black,IW-CS-309GE-BLK,36 pounds,$279.00,$293.03,$64.63,15
5.12 x 4.09 x 0.47 inches,B0BFW8DSKB,"November 10, 2022",AXE GLOBAL LTD,Taiwan,#679 in External Solid State Drives,None,TR3X250,1.3 ounces,$49.99,$25.31,$9.45,15
3.11 x 1.65 x 0.57 inches,B0CRZBZHC1,"January 15, 2024",Transcend,Taiwan,"#1,238 in External Solid State Drives",Dark Blue,TS1TESD410C,2.29 ounces,$129.00,$26.39,$18.35,15
11.02 x 7.87 x 9.13 inches,B0CGBSF8PK,"August 22, 2023",SilverStone Technology,China,"#2,716 in Computer Cases",Pink,None,7.24 pounds,$91.28,$83.42,$20.49,15
21.1 x 10.6 x 20.7 inches,B09MGGG991,"November 23, 2021",InWin,Taiwan,"#2,987 in Computer Cases",Justice White,4710474950645,15.2 pounds,$210.00,$167.72,$43.04,15
